grid_square,latitude,longitude,population_per_hectare,bicycle_aadf,motor_vehicle_aadf,safe
"51.3825,-0.028",51.3825,-0.027999999999999997,11.8,188.0,20025.0,1
"51.4345,-0.2425",51.4345,-0.2425,9.5,493.6,91415.4,1
"51.5985,-0.495",51.5985,-0.495,3.6,16.4,12239.000000000002,1
"51.4975,-0.0125",51.4975,-0.0125,91.4,480.4,10218.4,1
"51.384,0.0835",51.38399999999999,0.0835,48.1,65.0,17750.399999999998,1
"51.315,-0.09",51.315,-0.09,25.3,75.4,17947.999999999996,1
"51.578,-0.355",51.578,-0.355,52.5,8.25,259.5,1
"51.3645,-0.4195",51.3645,-0.4195,16.3,78.4,15532.8,1
"51.5395,-0.3185",51.5395,-0.3185,52.2,128.8,20072.8,1
"51.647,0.277",51.647,0.27699999999999997,4.1,70.4,14681.2,1
"51.302,0.2055",51.302,0.2055,2.0,40.4,12546.4,1
"51.5605,0.1665",51.5605,0.1665,43.9,102.6,16858.600000000002,1
"51.6915,-0.3335",51.6915,-0.3335,6.9,157.0,15856.0,1
"51.424,-0.5275",51.424,-0.5275,1.2,89.6,2477.4,1
"51.4485,0.1735",51.4485,0.1735,16.8,92.6,20305.0,1
"51.392,-0.295",51.391999999999996,-0.295,134.3,59.8,1659.2,1
"51.311,-0.0225",51.31100000000001,-0.0225,76.8,13.4,3168.800000000001,1
"51.339,0.2885",51.339,0.2885,34.4,0.0,4465.0,1
"51.4295,-0.5005",51.4295,-0.5005,1.2,570.6,17431.199999999993,1
"51.3375,-0.2635",51.3375,-0.2635,32.1,248.6,18543.6,1
"51.288,0.1945",51.288000000000004,0.1945,2.0,40.4,12546.4,1
"51.6185,0.237",51.6185,0.237,44.1,0.0,134308.0,1
"51.644,-0.237",51.644,-0.237,5.1,36.2,11001.8,1
"51.387,-0.486",51.387,-0.486,10.6,95.0,23487.0,1
"51.58,-0.4405",51.58,-0.4405,10.9,81.0,16654.399999999998,1
"51.3555,-0.3015",51.3555,-0.3015,16.2,41.8,2282.600000000001,1
"51.441,-0.1695",51.441,-0.1695,32.3,1129.4,21103.2,1
"51.3095,-0.518",51.3095,-0.518,10.6,40.4,524.4,1
"51.341,0.257",51.341,0.257,2.0,24.2,8521.2,1
"51.6595,-0.249",51.6595,-0.249,5.1,36.8,20015.400000000005,1
"51.3725,-0.12",51.3725,-0.12,91.7,264.4,27082.4,1
"51.6185,-0.472",51.6185,-0.47200000000000003,8.2,122.6,26833.8,1
"51.396,0.2035",51.396,0.2035,11.9,18.6,20441.6,1
"51.6175,-0.3915",51.6175,-0.3915,12.3,4.6,656.6,1
"51.307,-0.089",51.306999999999995,-0.08900000000000001,25.3,32.8,17376.8,1
"51.524,-0.0905",51.523999999999994,-0.0905,65.6,1589.0,2098.600000000001,1
"51.2865,-0.338",51.2865,-0.33799999999999997,4.0,16.6,18119.2,1
"51.653,0.215",51.653,0.215,4.4,6.8,8725.400000000001,1
"51.6735,-0.213",51.6735,-0.213,18.8,23.2,10968.0,1
"51.2795,-0.0535",51.2795,-0.0535,34.6,13.4,3168.800000000001,1
"51.2965,0.048",51.2965,0.048,1.6,12.6,9573.2,1
"51.2745,-0.2215",51.2745,-0.2215,11.2,82.2,37027.4,1
"51.5035,-0.0615",51.5035,-0.0615,159.1,327.4,46758.2,1
"51.5875,-0.177",51.5875,-0.177,63.7,6.0,920.0,1
"51.393,-0.237",51.393,-0.237,36.5,7.0,90115.2,1
"51.3795,0.0425",51.3795,0.0425,21.8,38.4,18196.0,1
"51.29,0.02",51.29,0.02,34.8,40.2,16860.199999999993,1
"51.653,-0.116",51.653,-0.11599999999999999,18.2,58.8,17188.399999999998,1
"51.636,0.032",51.636,0.032,20.1,115.4,14647.4,1
"51.312,0.045",51.312,0.045,6.3,30.0,5111.6,1
"51.609,0.267",51.608999999999995,0.267,4.1,0.0,124284.6,1
"51.2815,-0.137",51.2815,-0.13699999999999998,6.5,0.0,31967.8,1
"51.5575,-0.493",51.5575,-0.493,65.8,0.0,81058.2,1
"51.4185,0.0255",51.4185,0.0255,23.7,42.4,10785.0,1
"51.32,-0.5345",51.32,-0.5345,10.6,40.4,524.4,1
"51.435,-0.232",51.435,-0.23199999999999998,17.6,301.0,66964.40000000001,1
"51.4345,-0.062",51.4345,-0.062,78.1,5.8,169.6,1
"51.4565,-0.3775",51.4565,-0.3775,66.5,176.8,15888.000000000002,1
"51.582,0.011",51.582,0.011000000000000001,20.8,506.6,32283.4,1
"51.497,0.1785",51.497,0.1785,131.3,15.6,1513.1999999999996,1
"51.4875,0.076",51.4875,0.076,147.6,7.4,342.00000000000006,1
"51.53,0.184",51.53,0.184,50.7,59.2,24566.200000000004,1
"51.497,0.1245",51.497,0.1245,40.0,8.2,24025.8,1
"51.55,-0.0275",51.55,-0.0275,22.4,583.4,10543.6,1
"51.4415,-0.1435",51.4415,-0.1435,92.4,435.5,10540.0,1
"51.3785,-0.4245",51.3785,-0.4245,70.5,66.4,9140.0,1
"51.326,-0.4015",51.326,-0.4015,4.0,154.0,17548.8,1
"51.4695,0.159",51.4695,0.159,49.0,50.8,12135.8,1
"51.4045,-0.3145",51.4045,-0.3145,15.9,649.8,16752.0,1
"51.599,-0.432",51.599,-0.43200000000000005,4.0,31.2,16045.4,1
"51.617,0.143",51.617,0.14300000000000002,5.5,64.0,27540.6,1
"51.701,-0.374",51.701,-0.374,7.7,21.2,45420.6,1
"51.389,-0.0295",51.388999999999996,-0.0295,62.9,18.2,945.8,1
"51.266,0.209",51.266000000000005,0.209,2.0,23.2,10990.200000000004,1
"51.6,0.1575",51.6,0.1575,54.2,100.0,20106.6,1
"51.3245,-0.445",51.3245,-0.445,70.5,2.6,86170.79999999999,1
"51.505,-0.4125",51.505,-0.4125,15.1,2.0,70.25,1
"51.3145,-0.336",51.3145,-0.336,4.0,59.4,22379.8,1
"51.708,-0.427",51.708,-0.42700000000000005,25.4,6.0,315.8,1
"51.3675,0.1805",51.3675,0.1805,2.0,0.8,46911.80000000001,1
"51.563,-0.461",51.563,-0.461,34.0,31.0,100934.6,1
"51.4505,0.2005",51.4505,0.2005,20.6,79.4,9457.999999999998,1
"51.328,0.224",51.328,0.22399999999999998,2.0,20.8,1177.6,1
"51.551,-0.078",51.551,-0.078,150.2,3203.8,12730.4,1
"51.6115,0.288",51.6115,0.28800000000000003,4.1,64.8,16001.199999999995,1
"51.7025,-0.535",51.7025,-0.535,3.6,55.8,5519.2,1
"51.707,-0.306",51.707,-0.306,6.9,65.2,8439.6,1
"51.454,-0.4865",51.45399999999999,-0.4865,1.2,107.2,16730.0,1
"51.308,-0.3935",51.308,-0.3935,4.0,106.2,305.8,1
"51.318,0.277",51.318000000000005,0.27699999999999997,2.0,0.0,4465.0,1
"51.591,-0.143",51.591,-0.14300000000000002,94.1,192.2,9948.000000000002,1
"51.505,-0.2805",51.505,-0.2805,85.2,314.2,14998.2,1
"51.6035,0.138",51.6035,0.138,50.9,64.0,27540.6,1
"51.3385,-0.135",51.3385,-0.135,13.6,77.4,14868.2,1
"51.435,-0.396",51.435,-0.396,15.5,13.2,63570.2,1
"51.615,-0.012",51.615,-0.012,36.0,86.8,11073.000000000002,1
"51.5235,-0.141",51.5235,-0.141,178.5,2607.6,77291.99999999999,1
"51.5175,-0.0725",51.5175,-0.0725,214.5,3479.0,28768.8,1
"51.641,0.1845",51.641000000000005,0.1845,2.7,0.0,132333.80000000002,1
"51.643,-0.514",51.643,-0.514,3.6,38.8,1636.4,1
"51.322,0.0355",51.321999999999996,0.0355,6.3,30.0,5111.6,1
"51.694,-0.194",51.693999999999996,-0.19399999999999998,10.1,0.0,151025.19999999998,1
"51.5275,-0.4425",51.5275,-0.4425,73.2,31.4,2331.6,1
"51.604,-0.451",51.604,-0.451,4.0,111.8,25136.2,1
"51.4645,-0.338",51.4645,-0.33799999999999997,57.7,403.2,21123.4,1
"51.3525,-0.0965",51.3525,-0.0965,50.7,164.4,18101.6,1
"51.577,-0.2345",51.577,-0.2345,115.7,156.66666666666666,22634.33333333333,1
"51.2775,-0.2765",51.2775,-0.2765,4.0,169.8,7900.4,1
"51.4125,0.016",51.4125,0.016,72.9,42.4,10785.0,1
"51.3395,-0.183",51.3395,-0.183,34.3,2.4,126.8,1
"51.604,-0.536",51.604,-0.536,3.6,0.0,148872.0,1
"51.7125,-0.014",51.7125,-0.013999999999999999,48.3,4.0,451.00000000000006,1
"51.573,0.0785",51.573,0.0785,110.7,58.0,55901.6,1
"51.705,-0.377",51.705,-0.377,7.7,21.2,45420.6,1
"51.577,0.112",51.577,0.11199999999999999,37.5,88.0,19204.800000000007,1
"51.3915,0.24",51.3915,0.24,34.4,24.0,1275.1999999999996,1
"51.2985,-0.2455",51.2985,-0.2455,11.2,46.0,16543.6,1
"51.647,0.234",51.647,0.23399999999999999,4.4,0.0,134308.0,1
"51.712,-0.4115",51.711999999999996,-0.4115,39.6,0.0,155999.00000000006,1
"51.4125,-0.1385",51.4125,-0.1385,98.9,111.8,10831.6,1
"51.6805,-0.479",51.6805,-0.479,3.6,0.0,176717.0,1
"51.5415,0.1785",51.5415,0.1785,31.1,88.2,21769.4,1
"51.6535,-0.532",51.6535,-0.532,3.6,38.8,1636.4,1
"51.686,-0.1105",51.68600000000001,-0.1105,1.3,84.8,15573.999999999998,1
"51.4105,0.041",51.4105,0.040999999999999995,31.9,4.0,467.4,1
"51.3155,0.032",51.3155,0.032,51.6,40.2,16860.199999999993,1
"51.4365,-0.036",51.4365,-0.036000000000000004,82.6,335.2,29707.800000000007,1
"51.6655,-0.118",51.6655,-0.11800000000000001,17.1,58.8,17188.399999999998,1
"51.69,0.2275",51.69,0.2275,4.4,34.8,15552.0,1
"51.6135,0.263",51.6135,0.263,4.1,0.0,124284.6,1
"51.666,0.127",51.666000000000004,0.127,64.2,0.0,82152.6,1
"51.358,-0.4385",51.358000000000004,-0.4385,70.5,133.4,17644.399999999998,1
"51.264,-0.011",51.263999999999996,-0.011000000000000001,34.8,0.0,130464.6,1
"51.548,-0.071",51.548,-0.071,130.4,1821.4,17445.8,1
"51.495,-0.0965",51.495,-0.0965,225.2,2769.6,35114.0,1
"51.464,0.1265",51.464,0.1265,61.5,111.0,12110.6,1
"51.6615,-0.2905",51.6615,-0.2905,4.9,3.4,290.6,1
"51.555,-0.385",51.555,-0.385,30.7,43.6,2737.6,1
"51.5495,0.0305",51.5495,0.0305,138.7,174.4,14828.4,1
"51.409,-0.45",51.409,-0.45,10.6,200.8,11585.600000000002,1
"51.4455,0.0825",51.4455,0.0825,43.0,72.8,13577.0,1
"51.703,0.0275",51.703,0.0275,100.8,21.0,19809.4,1
"51.567,0.0075",51.567,0.0075,91.5,160.25,10001.5,1
"51.5105,-0.3765",51.5105,-0.3765,46.6,214.8,19488.6,1
"51.349,-0.3375",51.349,-0.3375,4.0,1.2,65088.2,1
"51.539,0.0985",51.538999999999994,0.0985,91.9,47.6,15446.4,1
"51.662,0.1325",51.662,0.1325,64.2,11.0,1630.8000000000004,1
"51.3785,0.0475",51.3785,0.0475,20.3,38.4,18196.0,1
"51.2715,-0.0765",51.2715,-0.0765,14.5,26.2,9047.4,1
"51.692,-0.316",51.692,-0.316,6.9,157.0,15856.0,1
"51.611,-0.476",51.611000000000004,-0.47600000000000003,22.3,38.0,21491.4,1
"51.264,0.124",51.263999999999996,0.124,1.6,38.0,15100.6,1
"51.63,-0.107",51.63,-0.107,17.6,126.8,14449.6,1
"51.3865,-0.3355",51.3865,-0.3355,3.8,18.0,491.0,1
"51.3915,0.0225",51.3915,0.0225,50.9,92.6,25867.0,1
"51.5475,0.021",51.5475,0.021,115.2,406.8,14548.000000000002,1
"51.601,0.1895",51.601000000000006,0.1895,56.4,10.0,1311.75,1
"51.42,-0.304",51.42,-0.304,69.0,298.2,20842.200000000004,1
"51.6675,-0.227",51.6675,-0.22699999999999998,5.1,25.2,61870.40000000001,1
"51.638,0.1175",51.638000000000005,0.1175,64.2,4.2,8677.6,1
"51.4925,0.0485",51.4925,0.0485,172.2,31.8,3772.6,1
"51.6835,-0.303",51.6835,-0.303,6.9,6.6,357.0,1
"51.4805,-0.245",51.4805,-0.245,35.0,240.8,99837.6,1
"51.594,-0.132",51.593999999999994,-0.132,29.3,186.2,22968.2,1
"51.6085,0.227",51.6085,0.22699999999999998,39.6,77.4,41747.4,1
"51.2585,0.0135",51.2585,0.0135,34.8,21.0,16911.0,1
"51.442,-0.392",51.442,-0.392,15.5,236.8,28101.4,1
"51.5135,0.03",51.5135,0.03,139.9,125.4,12020.999999999998,1
"51.5715,-0.133",51.5715,-0.133,157.5,866.2,25082.6,1
"51.601,-0.331",51.601000000000006,-0.331,111.8,87.6,14479.600000000002,1
"51.67,-0.4685",51.67,-0.4685,19.8,0.0,176717.0,1
"51.5525,-0.3085",51.5525,-0.3085,64.6,90.2,15811.600000000002,1
"51.697,-0.1505",51.696999999999996,-0.1505,3.5,19.0,12548.999999999998,1
"51.582,-0.219",51.582,-0.21899999999999997,46.8,96.4,16933.8,1
"51.5825,-0.334",51.5825,-0.33399999999999996,49.8,105.2,10077.8,1
"51.6655,-0.455",51.6655,-0.455,19.8,0.0,24949.0,1
"51.5105,-0.506",51.5105,-0.506,17.4,12.2,439.00000000000006,1
"51.4025,-0.2355",51.4025,-0.2355,51.6,40.2,72912.2,1
"51.402,-0.023",51.402,-0.023,20.8,83.6,8792.400000000001,1
"51.265,-0.4895",51.265,-0.4895,10.6,62.2,9513.6,1
"51.285,-0.3425",51.285,-0.3425,4.0,16.6,18119.2,1
"51.412,-0.2185",51.412,-0.2185,93.2,570.0,7293.6,1
"51.6185,-0.405",51.6185,-0.405,25.1,38.6,14959.000000000002,1
"51.624,-0.1385",51.623999999999995,-0.1385,62.3,51.8,18573.200000000004,1
"51.6135,-0.073",51.6135,-0.073,107.1,29.2,79212.2,1
"51.6875,-0.4065",51.6875,-0.4065,39.6,67.6,27155.4,1
"51.4605,0.0905",51.4605,0.0905,57.5,7.0,86687.4,1
"51.678,-0.376",51.678000000000004,-0.376,17.6,78.0,28773.2,1
"51.593,-0.1215",51.593,-0.1215,116.9,340.4,23973.2,1
"51.588,-0.4565",51.588,-0.4565,2.2,111.8,25136.2,1
"51.58,0.1965",51.58,0.1965,64.3,146.6,19256.4,1
"51.2715,-0.186",51.2715,-0.18600000000000003,10.9,47.4,20363.2,1
"51.2935,-0.4705",51.2935,-0.4705,10.6,0.6,90095.6,1
"51.4565,-0.123",51.4565,-0.12300000000000001,138.6,30.4,512.8,1
"51.586,0.1765",51.586000000000006,0.1765,58.1,42.0,47279.8,1
"51.3365,-0.192",51.3365,-0.192,60.4,8.6,1666.6,1
"51.2915,0.195",51.2915,0.195,2.0,32.6,14695.2,1
"51.388,-0.3745",51.388000000000005,-0.3745,16.3,15.0,469.8,1
"51.427,-0.3565",51.427,-0.3565,34.7,499.8,13485.0,1
"51.2925,-0.2995",51.2925,-0.2995,4.0,51.6,24556.4,1
"51.7095,-0.4435",51.7095,-0.4435,25.4,40.8,14332.6,1
"51.301,0.0165",51.301,0.0165,34.8,40.2,16860.199999999993,1
"51.533,-0.253",51.533,-0.253,127.2,201.0,9875.4,1
"51.425,-0.408",51.425,-0.408,35.3,40.6,70418.0,1
"51.703,-0.4845",51.703,-0.4845,3.6,0.0,43556.0,1
"51.6715,0.2095",51.6715,0.2095,4.4,6.8,8725.400000000001,1
"51.5965,0.0125",51.5965,0.0125,90.1,6.8,147451.0,1
"51.494,-0.4675",51.494,-0.4675,88.4,0.0,153634.80000000002,1
"51.5605,-0.4395",51.5605,-0.4395,20.3,13.4,553.6,1
"51.472,0.2695",51.472,0.2695,1.5,0.0,128692.0,1
"51.4735,-0.2935",51.4735,-0.2935,57.3,475.4,14314.4,1
"51.4535,0.01",51.4535,0.01,85.9,347.0,19500.0,1
"51.434,-0.2465",51.434,-0.2465,9.5,493.6,91415.4,1
"51.657,-0.33",51.657,-0.33,6.9,53.6,22624.6,1
"51.686,-0.4215",51.68600000000001,-0.4215,25.4,1.75,8515.75,1
"51.5255,-0.196",51.5255,-0.196,253.5,163.25,368.75,1
"51.4255,0.22",51.4255,0.22,34.4,0.6,101569.0,1
"51.3895,-0.319",51.3895,-0.319,66.8,656.2,14670.2,1
"51.5925,0.007",51.5925,0.006999999999999999,78.1,175.2,26193.8,1
"51.297,-0.2255",51.297,-0.2255,11.2,82.2,37027.4,1
"51.4705,0.0035",51.4705,0.0035,21.0,164.8,14357.0,1
"51.4355,0.27",51.4355,0.27,20.6,78.6,19958.4,1
"51.446,-0.263",51.446000000000005,-0.263,3.9,493.6,91415.4,1
"51.5995,-0.0185",51.5995,-0.0185,92.5,105.6,14043.6,1
"51.353,0.0835",51.353,0.0835,1.7,128.8,24381.2,1
"51.6175,-0.021",51.6175,-0.021,70.8,13.0,8468.2,1
"51.6945,-0.1745",51.6945,-0.1745,3.5,88.2,19292.6,1
"51.633,-0.409",51.633,-0.409,39.6,74.8,13163.6,1
"51.3035,0.0015",51.3035,0.0015,34.8,40.2,16860.199999999993,1
"51.582,0.1295",51.582,0.1295,107.7,58.0,55901.6,1
"51.3395,-0.1855",51.3395,-0.1855,34.3,2.4,126.8,1
"51.278,0.019",51.278,0.019,34.8,21.0,16911.0,1
"51.5255,-0.1525",51.5255,-0.1525,17.9,1897.8,74405.79999999999,1
"51.533,0.255",51.533,0.255,1.6,80.0,12194.2,1
"51.4275,-0.3105",51.4275,-0.3105,46.7,181.4,13868.6,1
"51.366,-0.2715",51.36600000000001,-0.2715,22.2,91.0,40835.60000000001,1
"51.6015,-0.3305",51.6015,-0.3305,111.8,87.6,14479.600000000002,1
"51.494,-0.168",51.494,-0.168,74.6,559.6,36289.4,1
"51.3035,0.1185",51.3035,0.1185,2.0,26.25,78.25,1
"51.576,-0.3615",51.576,-0.3615,46.6,8.25,259.5,1
"51.2645,0.012",51.2645,0.012,34.8,21.0,16911.0,1
"51.4935,0.1",51.4935,0.1,92.1,52.6,27286.6,1
"51.359,0.2875",51.358999999999995,0.2875,34.4,0.0,57099.60000000001,1
"51.5995,0.276",51.5995,0.276,4.1,0.0,122868.0,1
"51.3805,0.2815",51.3805,0.2815,34.4,0.0,57099.60000000001,1
"51.642,0.0875",51.641999999999996,0.0875,66.2,17.6,13592.2,1
"51.6875,-0.028",51.6875,-0.027999999999999997,48.3,20.2,792.8,1
"51.611,-0.0565",51.611000000000004,-0.0565,22.2,28.8,94679.6,1
"51.3435,-0.321",51.3435,-0.321,4.0,107.0,20768.6,1
"51.4045,-0.322",51.4045,-0.322,81.5,635.2,19248.2,1
"51.524,0.2585",51.523999999999994,0.2585,1.6,0.0,117689.4,1
"51.487,-0.107",51.486999999999995,-0.107,142.2,5465.6,22946.8,1
"51.573,-0.155",51.573,-0.155,24.4,90.2,31374.8,1
"51.625,-0.271",51.625,-0.271,65.8,30.0,36167.2,1
"51.558,-0.4775",51.558,-0.4775,14.6,8.0,103045.6,1
"51.3925,-0.0705",51.3925,-0.0705,96.9,217.6,13940.6,1
"51.4975,-0.2855",51.4975,-0.2855,31.3,484.0,39880.2,1
"51.262,-0.528",51.262,-0.528,10.6,45.6,11395.6,1
"51.4385,0.182",51.4385,0.182,51.8,36.8,18091.0,1
"51.651,0.261",51.651,0.261,4.4,26.4,1470.6,1
"51.3955,-0.517",51.3955,-0.517,10.6,115.4,18574.8,1
"51.4405,-0.37",51.4405,-0.37,23.9,367.8,48643.2,1
"51.701,0.0245",51.701,0.0245,100.8,2.8,333.2,1
"51.3725,-0.198",51.3725,-0.198,79.8,127.0,34732.4,1
"51.526,0.049",51.526,0.049,106.3,295.2,16200.000000000002,1
"51.6315,-0.024",51.6315,-0.024,34.5,92.6,18524.8,1
"51.3605,-0.478",51.3605,-0.478,10.6,190.6,1685.7999999999995,1
"51.274,-0.358",51.273999999999994,-0.358,4.0,50.0,1714.0,1
"51.4525,-0.2505",51.4525,-0.2505,86.1,168.6,11790.799999999996,1
"51.4085,-0.2745",51.4085,-0.2745,61.6,429.2,20667.2,1
"51.578,-0.092",51.578,-0.092,99.7,1318.0,36134.4,1
"51.691,0.0555",51.691,0.0555,20.1,17.0,21763.4,1
"51.296,0.046",51.29600000000001,0.046,1.6,12.6,9573.2,1
"51.404,-0.061",51.403999999999996,-0.061,44.4,19.0,1570.2,1
"51.3145,-0.285",51.3145,-0.285,4.0,85.2,16208.4,1
"51.374,-0.446",51.373999999999995,-0.446,70.5,132.0,17924.8,1
"51.3285,0.086",51.3285,0.086,1.7,128.8,24381.2,1
"51.702,-0.02",51.702,-0.02,48.3,270.2,25022.0,1
"51.5185,-0.32",51.5185,-0.32,67.6,12.8,509.2,1
"51.425,-0.2475",51.425,-0.2475,23.8,26.4,47392.8,1
"51.5845,-0.438",51.5845,-0.43799999999999994,15.4,81.0,16654.399999999998,1
"51.494,-0.0065",51.494,-0.0065,178.5,724.2,8553.6,1
"51.6855,-0.046",51.6855,-0.046,56.6,58.2,54249.2,1
"51.618,-0.229",51.618,-0.22899999999999998,13.9,46.8,8517.4,1
"51.454,-0.0955",51.45399999999999,-0.0955,96.7,592.0,14809.999999999998,1
"51.54,-0.0615",51.54,-0.0615,162.8,735.2,18814.8,1
"51.4445,-0.242",51.4445,-0.242,162.0,493.6,91415.4,1
"51.6505,-0.1425",51.6505,-0.1425,26.6,47.0,16045.4,1
"51.2865,-0.1505",51.2865,-0.1505,12.1,92.4,35338.4,1
"51.7175,-0.2665",51.7175,-0.2665,7.6,8.4,23398.8,1
"51.2905,-0.076",51.2905,-0.076,25.3,26.2,9047.4,1
"51.4275,-0.442",51.4275,-0.442,10.6,149.0,12376.6,1
"51.4315,-0.5235",51.4315,-0.5235,1.2,267.6,24436.0,1
"51.6845,0.041",51.6845,0.040999999999999995,43.3,21.0,19809.4,1
"51.554,-0.0025",51.553999999999995,-0.0025,194.5,498.2,14466.8,1
"51.711,-0.319",51.711000000000006,-0.319,6.9,0.0,142039.19999999998,1
"51.3455,-0.3435",51.3455,-0.3435,4.0,1.2,65088.2,1
"51.339,0.1355",51.339,0.1355,2.0,0.0,40156.6,1
"51.308,-0.175",51.308,-0.175,62.4,51.6,3985.4,1
"51.2915,0.025",51.2915,0.025,34.8,40.2,16860.199999999993,1
"51.7045,-0.4695",51.7045,-0.4695,19.8,0.0,43556.0,1
"51.3135,0.1795",51.3135,0.1795,2.0,16.4,5928.4,1
"51.624,-0.397",51.623999999999995,-0.397,12.3,7.0,363.2000000000001,1
"51.314,-0.31",51.31399999999999,-0.31,4.0,100.8,4321.5999999999985,1
"51.264,0.0475",51.263999999999996,0.0475,1.6,23.6,3085.8,1
"51.289,-0.335",51.288999999999994,-0.335,4.0,139.6,2992.2,1
"51.407,-0.5",51.407,-0.5,10.6,128.4,14403.0,1
"51.3725,-0.483",51.3725,-0.483,10.6,167.0,21272.200000000004,1
"51.6615,-0.2115",51.6615,-0.2115,18.8,23.2,10968.0,1
"51.3395,-0.4895",51.3395,-0.4895,10.6,0.0,174688.2,1
"51.4185,-0.406",51.4185,-0.406,10.3,53.8,60076.2,1
"51.3895,-0.252",51.3895,-0.252,55.7,364.8,20656.6,1
"51.26,-0.3905",51.26,-0.3905,4.0,41.2,10791.0,1
"51.2775,-0.394",51.2775,-0.39399999999999996,4.0,41.2,10791.0,1
"51.332,-0.4545",51.332,-0.4545,70.5,85.8,27316.4,1
"51.6785,0.0115",51.6785,0.0115,43.3,2.8,333.2,1
"51.4685,-0.4405",51.4685,-0.4405,26.7,114.4,19246.0,1
"51.3705,0.256",51.3705,0.256,34.4,0.0,57099.60000000001,1
"51.2945,-0.4055",51.2945,-0.4055,4.0,106.2,305.8,1
"51.4225,-0.1935",51.4225,-0.1935,115.2,131.0,12433.999999999998,1
"51.5875,-0.2455",51.5875,-0.2455,44.3,232.8,19051.0,1
"51.6935,0.24",51.6935,0.24,4.4,34.8,15552.0,1
"51.56,-0.0375",51.56,-0.0375,138.2,1333.0,26286.0,1
"51.3035,0.272",51.3035,0.272,2.0,0.0,4465.0,1
"51.6495,0.2675",51.6495,0.2675,44.1,26.4,1470.6,1
"51.5515,-0.347",51.5515,-0.34700000000000003,68.1,82.6,12268.0,1
"51.4305,-0.4685",51.4305,-0.4685,9.6,8.4,299.7999999999999,1
"51.642,0.016",51.641999999999996,0.016,13.1,4.0,151.0,1
"51.5985,-0.213",51.5985,-0.213,47.8,22.6,53331.0,1
"51.7005,0.1985",51.7005,0.1985,4.4,47.4,1302.4,1
"51.7075,-0.5245",51.7075,-0.5245,3.6,55.8,5519.2,1
"51.344,-0.0225",51.343999999999994,-0.0225,37.5,19.4,24415.2,1
"51.603,-0.374",51.603,-0.374,35.0,77.6,21058.6,1
"51.323,0.138",51.323,0.138,2.0,46.0,1889.4,1
"51.6535,0.1315",51.6535,0.1315,64.2,25.2,9302.4,1
"51.3545,0.2185",51.3545,0.2185,2.0,28.8,808.4,1
"51.294,0.1495",51.294,0.1495,2.0,79.6,5344.4000000000015,1
"51.3595,0.184",51.3595,0.184,2.0,0.0,113675.4,1
"51.6285,-0.197",51.6285,-0.19699999999999998,2.9,7.6,18815.0,1
"51.4235,0.1175",51.4235,0.1175,26.4,108.0,17925.2,1
"51.4815,-0.1365",51.4815,-0.1365,26.8,6303.4,32342.4,1
"51.5405,-0.1165",51.5405,-0.1165,261.4,553.0,13325.399999999998,1
"51.45,-0.2045",51.45,-0.2045,115.3,180.5,4734.0,1
"51.3725,-0.281",51.3725,-0.281,49.8,295.0,48718.80000000001,1
"51.4305,-0.078",51.4305,-0.078,108.6,449.4,31606.8,1
"51.3475,-0.085",51.3475,-0.085,21.6,164.4,18101.6,1
"51.402,-0.3785",51.402,-0.3785,16.3,15.0,469.8,1
"51.5565,-0.4025",51.5565,-0.4025,49.3,36.6,95489.2,1
"51.579,-0.311",51.57899999999999,-0.311,39.8,9.6,507.2,1
"51.3355,-0.297",51.3355,-0.297,16.2,100.8,4321.5999999999985,1
"51.373,-0.479",51.373000000000005,-0.479,10.6,95.0,23487.0,1
"51.3705,0.0925",51.3705,0.0925,38.7,90.8,16739.0,1
"51.6335,-0.01",51.6335,-0.01,55.6,40.0,11685.6,1
"51.5625,0.0945",51.5625,0.0945,121.7,160.2,17931.0,1
"51.625,-0.268",51.625,-0.268,65.8,54.2,16548.2,1
"51.398,-0.2985",51.398,-0.2985,70.8,183.6,13250.4,1
"51.382,0.2235",51.382,0.2235,51.8,9.4,15608.0,1
"51.5905,-0.205",51.5905,-0.205,38.9,99.4,112829.40000000002,1
"51.416,-0.3455",51.416000000000004,-0.3455,3.8,357.4,36408.0,1
"51.2945,-0.5355",51.2945,-0.5355,10.6,116.6,13829.2,1
"51.4885,-0.471",51.4885,-0.47100000000000003,8.3,73.6,13674.8,1
"51.711,-0.387",51.711000000000006,-0.387,17.6,0.0,74196.2,1
"51.457,0.066",51.457,0.066,24.0,0.6,75670.40000000001,1
"51.5075,-0.157",51.5075,-0.157,70.6,643.8,90838.8,1
"51.391,0.2815",51.391000000000005,0.2815,20.6,0.0,57099.60000000001,1
"51.659,0.006",51.659,0.006,43.3,54.0,16842.600000000002,1
"51.594,0.262",51.593999999999994,0.262,4.1,0.0,124284.6,1
"51.659,0.077",51.659,0.077,66.2,19.2,14936.0,1
"51.4055,-0.0615",51.4055,-0.0615,105.6,110.0,11850.2,1
"51.4685,-0.418",51.4685,-0.418,11.6,91.0,41630.6,1
"51.719,0.245",51.718999999999994,0.245,4.4,8.8,17483.8,1
"51.6535,-0.177",51.6535,-0.177,63.7,6.4,935.0,1
"51.6255,-0.538",51.6255,-0.5379999999999999,3.6,0.0,149683.4,1
"51.641,-0.3595",51.641000000000005,-0.3595,5.3,32.0,1042.2,1
"51.634,0.1485",51.63399999999999,0.1485,5.5,25.2,9302.4,1
